Question,Answers,Comment,freq_jpdb,moyenne_freq
親衛隊,"しんえいたい",読みを入力してください,14905,420
超能力,"ちょうのうりょく",読みを入力してください,14923,258
意識的,"いしきてき",読みを入力してください,14952,189
卒業後,"そつぎょうご",読みを入力してください,14973,452
消極的,"しょうきょくてき",読みを入力してください,15007,315
希望者,"きぼうしゃ",読みを入力してください,15008,394
大混乱,"だいこんらん",読みを入力してください,15024,464
小麦粉,"こむぎこ",読みを入力してください,15038,944
心理的,"しんりてき",読みを入力してください,15040,66
既視感,"きしかん",読みを入力してください,15079,417
抽象的,"ちゅうしょうてき",読みを入力してください,15113,854
疲労感,"ひろうかん",読みを入力してください,15114,389
最高級,"さいこうきゅう",読みを入力してください,15129,275
名古屋,"なごや",読みを入力してください,15133,234
楽観的,"らっかんてき",読みを入力してください,15205,258
年相応,"としそうおう",読みを入力してください,15215,127
断片的,"だんぺんてき",読みを入力してください,15243,322
人工的,"じんこうてき",読みを入力してください,15245,221
座布団,"ざぶとん",読みを入力してください,15252,512
幼少期,"ようしょうき",読みを入力してください,15258,429
同意見,"どういけん",読みを入力してください,15262,44
不必要,"ふひつよう",読みを入力してください,15278,148
生半可,"なまはんか",読みを入力してください,15310,178
脱衣所,"だついじょ,だついしょ",読みを入力してください,15313,563
驚異的,"きょういてき",読みを入力してください,15328,368
代表者,"だいひょうしゃ",読みを入力してください,15335,124
技術者,"ぎじゅつしゃ",読みを入力してください,15343,280
野球部,"やきゅうぶ",読みを入力してください,15349,252
試作品,"しさくひん",読みを入力してください,15358,277
力不足,"ちからぶそく",読みを入力してください,15364,97
玄関先,"げんかんさき",読みを入力してください,15408,517
絶好調,"ぜっこうちょう",読みを入力してください,15409,175
親近感,"しんきんかん",読みを入力してください,15433,132
移動中,"いどうちゅう",読みを入力してください,15456,197
不信感,"ふしんかん",読みを入力してください,15469,99
手土産,"てみやげ",読みを入力してください,15476,332
生理的,"せいりてき",読みを入力してください,15509,55
三人組,"さんにんぐみ",読みを入力してください,15551,172
不十分,"ふじゅうぶん",読みを入力してください,15555,123
断続的,"だんぞくてき",読みを入力してください,15564,190
共犯者,"きょうはんしゃ",読みを入力してください,15571,303
不条理,"ふじょうり",読みを入力してください,15576,316
最上級,"さいじょうきゅう",読みを入力してください,15577,252
戦闘機,"せんとうき",読みを入力してください,15602,298
主導権,"しゅどうけん",読みを入力してください,15634,516
問題点,"もんだいてん",読みを入力してください,15636,230
水族館,"すいぞくかん,すいぞっかん",読みを入力してください,15646,361
歴史上,"れきしじょう",読みを入力してください,15663,600
個性的,"こせいてき",読みを入力してください,15665,282
博物館,"はくぶつかん",読みを入力してください,15709,589
重要性,"じゅうようせい",読みを入力してください,15711,171
二人目,"ふたりめ",読みを入力してください,15718,39
無差別,"むさべつ",読みを入力してください,15732,206
原始的,"げんしてき",読みを入力してください,15767,200
襲撃者,"しゅうげきしゃ",読みを入力してください,15813,299
礼拝堂,"れいはいどう,らいはいどう",読みを入力してください,15815,881
大聖堂,"だいせいどう",読みを入力してください,15829,467
自主的,"じしゅてき",読みを入力してください,15836,103
自衛隊,"じえいたい",読みを入力してください,15853,357
一軒家,"いっけんや",読みを入力してください,15866,581
模擬戦,"もぎせん",読みを入力してください,15907,914
焦燥感,"しょうそうかん",読みを入力してください,15911,933
十二分,"じゅうにぶん",読みを入力してください,15915,121
貴婦人,"きふじん",読みを入力してください,15936,434
市街地,"しがいち",読みを入力してください,15937,244
能天気,"のうてんき",読みを入力してください,15941,138
聖職者,"せいしょくしゃ",読みを入力してください,15951,405
総動員,"そうどういん",読みを入力してください,15956,295
馬鹿者,"ばかもの,ばかもん",読みを入力してください,15961,361
最下層,"さいかそう",読みを入力してください,16018,361
逆方向,"ぎゃくほうこう",読みを入力してください,16020,234
警察署,"けいさつしょ",読みを入力してください,16034,679
疑問符,"ぎもんふ",読みを入力してください,16044,843
応接間,"おうせつま",読みを入力してください,16103,266
弱体化,"じゃくたいか",読みを入力してください,16110,288
