Question,Answers,Comment,freq_jpdb,moyenne_freq
生命,"せいめい",読みを入力してください,2626,113
魅力,"みりょく",読みを入力してください,2631,652
役割,"やくわり",読みを入力してください,2633,468
苦痛,"くつう",読みを入力してください,2640,280
危機,"きき",読みを入力してください,2647,310
特徴,"とくちょう",読みを入力してください,2649,830
停止,"ていし,ちょうじ",読みを入力してください,2651,645
一杯,"いっぱい",読みを入力してください,2652,416
変更,"へんこう",読みを入力してください,2655,340
勘弁,"かんべん",読みを入力してください,2661,773
事前,"じぜん",読みを入力してください,2662,15
実行,"じっこう",読みを入力してください,2667,51
商品,"しょうひん",読みを入力してください,2677,492
順調,"じゅんちょう",読みを入力してください,2684,586
調整,"ちょうせい",読みを入力してください,2687,488
対処,"たいしょ",読みを入力してください,2688,350
困難,"こんなん",読みを入力してください,2691,469
追加,"ついか",読みを入力してください,2694,301
愛情,"あいじょう",読みを入力してください,2697,141
服装,"ふくそう",読みを入力してください,2699,448
保証,"ほしょう",読みを入力してください,2711,458
設置,"せっち",読みを入力してください,2712,404
近所,"きんじょ",読みを入力してください,2713,112
再開,"さいかい",読みを入力してください,2714,267
体調,"たいちょう",読みを入力してください,2717,131
容易,"ようい",読みを入力してください,2721,858
付近,"ふきん",読みを入力してください,2725,118
数字,"すうじ",読みを入力してください,2727,398
要素,"ようそ",読みを入力してください,2733,245
安定,"あんてい",読みを入力してください,2734,181
場面,"ばめん",読みを入力してください,2737,86
一種,"いっしゅ",読みを入力してください,2738,295
季節,"きせつ",読みを入力してください,2739,1101
風景,"ふうけい",読みを入力してください,2743,476
新聞,"しんぶん",読みを入力してください,2746,101
不明,"ふめい",読みを入力してください,2747,87
今頃,"いまごろ",読みを入力してください,2748,243
前回,"ぜんかい",読みを入力してください,2752,40
成果,"せいか",読みを入力してください,2754,244
保護,"ほご",読みを入力してください,2758,445
成立,"せいりつ",読みを入力してください,2759,134
評判,"ひょうばん",読みを入力してください,2764,738
一面,"いちめん",読みを入力してください,2765,58
年上,"としうえ",読みを入力してください,2773,28
拒否,"きょひ",読みを入力してください,2775,1104
家庭,"かてい",読みを入力してください,2777,472
明確,"めいかく",読みを入力してください,2778,100
特定,"とくてい",読みを入力してください,2779,209
決断,"けつだん",読みを入力してください,2783,220
地位,"ちい",読みを入力してください,2785,199
想定,"そうてい",読みを入力してください,2786,208
歓迎,"かんげい",読みを入力してください,2787,918
表面,"おもてめん,ひょうめん",読みを入力してください,2790,152
不足,"ふそく",読みを入力してください,2791,125
提供,"ていきょう",読みを入力してください,2795,536
経過,"けいか",読みを入力してください,2796,287
熱心,"ねっしん",読みを入力してください,2797,247
処分,"しょぶん",読みを入力してください,2799,305
規模,"きぼ",読みを入力してください,2804,883
詳細,"しょうさい",読みを入力してください,2807,759
何回,"なんかい",読みを入力してください,2808,36
地域,"ちいき",読みを入力してください,2810,493
親子,"おやこ,しんし",読みを入力してください,2815,118
成績,"せいせき",読みを入力してください,2819,708
指定,"してい",読みを入力してください,2820,171
地方,"じかた,ちほう",読みを入力してください,2826,51
義務,"ぎむ",読みを入力してください,2830,440
世話,"せわ",読みを入力してください,2831,69
肝心,"かんじん",読みを入力してください,2832,737
対抗,"たいこう",読みを入力してください,2837,483
模様,"もよう",読みを入力してください,2840,458
発展,"はってん",読みを入力してください,2842,500
性質,"せいしつ",読みを入力してください,2847,295
出身,"しゅっしん",読みを入力してください,2856,47
当初,"とうしょ",読みを入力してください,2858,94
実現,"じつげん",読みを入力してください,2859,120
文化,"ぶんか",読みを入力してください,2860,247
一定,"いってい,いちじょう",読みを入力してください,2862,77
指導,"しどう",読みを入力してください,2868,455
深刻,"しんこく",読みを入力してください,2869,555
期間,"きかん",読みを入力してください,2872,159
負担,"ふたん",読みを入力してください,2881,528
方針,"ほうしん",読みを入力してください,2882,621
